id,type,entity
di2512,Disease,grade
ge12067,Gene,CSC
di11342,Disease,Cancertestis
ge10384,Gene,FOXP2
di7903,Disease,ICD
ge11737,Gene,ProtoOncogene
ch570,Chemical,2Pentanone
ch457,Chemical,As2O3
ch2678,Chemical,QSF
ge17167,Gene,MET
ge8692,Gene,Erastin
ch1882,Chemical,alphaketoglutaratedependent
ge9505,Gene,ApoEKnockout
ge20075,Gene,TOX4
ge7112,Gene,BMsocre
di11613,Disease,TLPC
ge16370,Gene,PANX1
ge3077,Gene,TLR12358
ge6952,Gene,TLR278
ge3637,Gene,KEAP1KRASmutated
ge13868,Gene,NCAM1positive
ge3834,Gene,autotaxin
ge4222,Gene,VCAM1deficient
ge13089,Gene,STINGdependent
ge9783,Gene,gelatin
di13991,Disease,DHA
ge17108,Gene,XBP1UL
ge20400,Gene,MCT1
ge19343,Gene,PRB
di7895,Disease,MNSCLC
ge14512,Gene,hascirc0003528
ge13168,Gene,miRWalk
ge4448,Gene,caveolins
ge10920,Gene,RXRalphaKRT7ASPTEN
di3546,Disease,MF
ge20356,Gene,eIF5A2
ge902,Gene,UBE3B
ge204,Gene,mutant
ge2862,Gene,BCL11A
ge12690,Gene,S100A5
ge15786,Gene,ACSL5downregulated
ge8620,Gene,PDHpositive
ge1620,Gene,PDGFABBB
ge14288,Gene,TMPRSS11E
ge11527,Gene,Cech
ch3310,Chemical,BMN673olaparib
ge10447,Gene,EGFRDNA
ch852,Chemical,Carbon
di5232,Disease,Percutaneous
ge4626,Gene,DSCAMAS1
ge7323,Gene,CEACAM5CEA
ge1979,Gene,TGIF2enhanced
ge12060,Gene,hedgehog
di8755,Disease,UIP
ch3338,Chemical,MKM
ge9606,Gene,MIB2
ge1947,Gene,prolinerich
di1239,Disease,hemothorax
ch5464,Chemical,cancercisplatin
ge20136,Gene,STAT
di8342,Disease,CHA
di8227,Disease,DSLC
ge15674,Gene,GZMs
ch3114,Chemical,PVA
ge321,Gene,ORC16
ge5083,Gene,PLPP1Mediated
ch2896,Chemical,flavanonol
ge14317,Gene,PDL1targeted
di13598,Disease,nonpneumonia
ge2871,Gene,MSS
ge7959,Gene,IGF2BPs
ch5691,Chemical,Berzosertib
di15101,Disease,NSCLCresistant
di7872,Disease,singleorgan
ge406,Gene,BZW2
di5543,Disease,Metastatic
ge13472,Gene,Corylin
di7079,Disease,TSA
ge1768,Gene,sCD80
ge3446,Gene,miR765NUTF2
ge5161,Gene,VEGFR2
di11369,Disease,Oligorecurrence
ch616,Chemical,cadmium
ch3728,Chemical,triacylglycerol
ge7172,Gene,PDL1HER2positive
ge16674,Gene,RANKLhigh
ch2904,Chemical,PLTMs
ch2353,Chemical,SB203580
ch2327,Chemical,PTFloaded
ge17071,Gene,LHX6
ge13419,Gene,PDL1function
ge10198,Gene,Dscam1
ge7421,Gene,hsamiR146a3p
ge1147,Gene,Sema4Apositive
ge611,Gene,p53mutated
ge18893,Gene,MCSF
ge12855,Gene,miR21ERKSTAT3
di11302,Disease,mUC
ge20824,Gene,NEAT1miR3613pHMGA1
ge18564,Gene,HDLCPlt0
ge5227,Gene,VCAM1JunBCXCL1
ge15155,Gene,tiRNAGlnTTG001
di14736,Disease,Metastasis
ch3326,Chemical,aldosterone
ge13252,Gene,CHAT
ge2003,Gene,Vegf
ge3800,Gene,GEP
ge2867,Gene,antiFGL1
ch3302,Chemical,fructose
ge10002,Gene,PAKs
ge19348,Gene,CGPT
ge9265,Gene,HS6ST2
ge13853,Gene,L1
ge6447,Gene,IPDL1
ge9296,Gene,FLT3
ge5185,Gene,M2TAMs
ge16132,Gene,BRaf
di691,Disease,Decalcification
ge10326,Gene,TNFdependent
ge9024,Gene,MiR223p
ge1116,Gene,PPA1
di9316,Disease,LMs
ge3304,Gene,HSC70
di7904,Disease,EBM
ge10022,Gene,Ezh2
di8481,Disease,LTR
ge728,Gene,miR8855EIF4G2
ch789,Chemical,Mg
ge4156,Gene,antiGAD65
ge1615,Gene,ECA
ch96,Chemical,Anwuligan
ge3351,Gene,FBXO38
ge9709,Gene,SOX17
ch1655,Chemical,LY3527723
di9037,Disease,hydrothorax
ge11697,Gene,NDRG1
ge2278,Gene,IGF2BP3COX6B2
di3286,Disease,ULT
di10974,Disease,LabPS
ge14252,Gene,AL442125
ge14689,Gene,TNFalphamediated
ge12192,Gene,CAFsrelated
ch3163,Chemical,tryptanthrin
ge3364,Gene,isatin
ch3318,Chemical,TCI
ge5864,Gene,DG
ge14568,Gene,ROS
ch5855,Chemical,circ0008928
di3697,Disease,hyperinflammatory
ch542,Chemical,5hydroxytryptamine
ge7008,Gene,FJSF
di13462,Disease,ELNM
ch3303,Chemical,BBI608
ge20802,Gene,NdNaGdF4ProGRP
ge17873,Gene,ROCK12
ge19926,Gene,G3BP1mediated
ge16231,Gene,IL17AFGF21
ge19073,Gene,GRP78pERK
ch3208,Chemical,quinazolinone
ch5241,Chemical,Morphine
di14620,Disease,xanthoma
ge4602,Gene,TTT
ge6543,Gene,IL32betaaugmented
di7305,Disease,BMs
di3888,Disease,PSA
ge19635,Gene,LDB2
ge6560,Gene,p53Sp1MUC5AC
ge16157,Gene,Ins145P3kinaseA
ge21262,Gene,SMGs
ge4625,Gene,PRH
ge18065,Gene,TGFbeta1independent
ge1750,Gene,CTBP1
ge19943,Gene,IVIg
ge472,Gene,albuminbound
ge9482,Gene,Wee1mediated
ge14390,Gene,Sirt6
ge21291,Gene,FAKMAPK
ch587,Chemical,ELA
ge15433,Gene,shSMYD2
ge16605,Gene,erbb2
ge16859,Gene,BCLXLselective
ge6488,Gene,POU2F2
ge12968,Gene,Tastin
ge16278,Gene,miR135a5pARL5B
ge21281,Gene,metastatic
ch2220,Chemical,S63845
di12280,Disease,dysarthria
ge3095,Gene,ABCC2
ch3345,Chemical,proanthocyanidins
ch3306,Chemical,Circ0006324
ch1577,Chemical,Thr
ge1210,Gene,PLPP1
ch2565,Chemical,lysinefurmonertinb
ge4607,Gene,STAT3AKT
ch2119,Chemical,DXR
di1348,Disease,CVDs
di13437,Disease,albuminemia
ge5064,Gene,DNA
ge20893,Gene,Numb
di98,Disease,Severe
ge8124,Gene,Par3
ch2452,Chemical,Etoposideplatinum
di2006,Disease,HNC
ge21246,Gene,MabPair
ge13937,Gene,DP4AAuNP
ch2475,Chemical,affatinib
ch2100,Chemical,5Chloroindole2carboxylate
ge14485,Gene,SNHG15
ge7740,Gene,CA9targeting
di6205,Disease,refractory
ch4054,Chemical,cercosporamide
ch4697,Chemical,oxyethylene
di8250,Disease,smokerelated
ge13527,Gene,CTBP1mediated
ge7086,Gene,ZC3H12ADT
ch350,Chemical,68GaDOTAFAPI04
di2302,Disease,locally
di6306,Disease,pleural
ge19069,Gene,hsamiR5035p
di1206,Disease,IPD
ch2963,Chemical,elemol
ge4565,Gene,ECMreceptor
ge5111,Gene,TKIsensitizing
ge10110,Gene,HDAC2overexpressing
ch2026,Chemical,Gln
ge234,Gene,miR5083p
ge20152,Gene,mTORC2
ch4939,Chemical,betaCatenin
ge17482,Gene,PTPRG
ch2628,Chemical,Digoxin
di10984,Disease,nonthrombocytopenia
ge16969,Gene,IDO2
ge17866,Gene,KrasG12CTrp53driven
ge13082,Gene,KrasG12DAlbCre
ge19367,Gene,MBvsRNAORF1b3p
ch4553,Chemical,AMT562
ge3920,Gene,CD3CD56CD16NKTlike
ge19524,Gene,UPK2
ge4527,Gene,CLDN4
ge7409,Gene,CD163CD68
ch2370,Chemical,dodec1ynyluracil
ge13657,Gene,CXCL12CXCR4CXCR7
ge5573,Gene,antiCD137
ge11126,Gene,PD1s
ch305,Chemical,Remdesivir
ch650,Chemical,Cb
ge13328,Gene,KIF20A
di3050,Disease,deliriumlike
ge754,Gene,bradykinin
ch2905,Chemical,ManA
ge6175,Gene,Bergenin
ge3069,Gene,PFCE
ge20699,Gene,EGFRDNRCART
ch3997,Chemical,Ferrocene
di13033,Disease,dermatological
ge14225,Gene,NOX2
ch1918,Chemical,ASK120067resistant
di1351,Disease,Elderly
ge17388,Gene,PROTACs
ge1665,Gene,L1196MG1202R
ge11285,Gene,ICAM1were
ge11179,Gene,SerpinB5
ge13573,Gene,STK11Mut
ch2265,Chemical,FK506
di2042,Disease,PCT
ge10028,Gene,RAFmutant
ch4859,Chemical,Polyamines
di14891,Disease,sepsisrelated
ge8449,Gene,EpCAMindependent
ge12507,Gene,PabPTXL
ch943,Chemical,erlotinibsensitive
ch3212,Chemical,platinumdoublet
ch328,Chemical,BenzoAPyreneInduced
di9634,Disease,uveitis
ge19201,Gene,PECAM1dependent
di6851,Disease,ADK
ch2912,Chemical,11ClBBQinduced
ge18889,Gene,nobiletin
di3266,Disease,wheezing
ch346,Chemical,SQ22536
ge15245,Gene,beta1integrin
di918,Disease,adenocarcinomaADC
di10090,Disease,PCI
di13143,Disease,EGFRLFD
ge17548,Gene,MAPK
ch431,Chemical,metaloxide
ge16266,Gene,MAKP1
ge16004,Gene,GT103
ch1748,Chemical,Albendazole
ge11406,Gene,Spp1
ge1632,Gene,RET
ge12965,Gene,NFkappaBCOX2
ge20611,Gene,OGDRtreated
di372,Disease,ICIP
ge852,Gene,Antisynthetase
di7509,Disease,NSHA
ch5347,Chemical,nadroparin
ge9152,Gene,MCTs
ge5236,Gene,lncTMEM132DAS1
di13273,Disease,ptosis
ch1335,Chemical,inetetamab
ge3480,Gene,TNC
ch4533,Chemical,HMPL504
ge2933,Gene,GAD65
ch988,Chemical,Cd
di4749,Disease,APAs
ge10582,Gene,MEKK2
ge13432,Gene,RASA1
ge17224,Gene,CTA
ch1348,Chemical,uranium
ge5735,Gene,APS1
ge14303,Gene,WntDVL3betacatenin
ge12350,Gene,miR181a5p
ge6840,Gene,ATF3CSF1
ge3398,Gene,extracellularregulated
ge9825,Gene,CD8GPR56
ge16171,Gene,DIO2TH
ge2610,Gene,MicroRNA1855p
di12890,Disease,resected
ge13875,Gene,NRG1HRG
ch5079,Chemical,34methylsulfonyl
di13627,Disease,onpathway
ge2017,Gene,AGTR1
ch4845,Chemical,SRB
ge504,Gene,Circ0000376
ge884,Gene,S3
di6265,Disease,Thromboembolism
ge8989,Gene,STAT5
ge155,Gene,IL1betaPD1PDL1
ge8446,Gene,genesCTSL
ge13254,Gene,CircDLG1
ge2531,Gene,EMTRegulating
ch4090,Chemical,triphenylphosphine
di14167,Disease,SSD
di15451,Disease,Stroke
ge706,Gene,RASRAFMEKERK
ge12724,Gene,ZIC2
di1074,Disease,FD
ge10723,Gene,CXCL4
ch4904,Chemical,PPDG
ge17157,Gene,NF1
ch2465,Chemical,siliphos
ch4817,Chemical,AZD9191
ge11482,Gene,HMOX1
ge7311,Gene,integrinlinked
di2957,Disease,BCLuC
ge139,Gene,CXCL12CXCR4
ge2798,Gene,PD1TIL
di295,Disease,anxiety
ch4839,Chemical,LRL
ch100,Chemical,SRA737
ch2939,Chemical,RYZ101
ch2652,Chemical,Cavin1mediated
di12,Disease,sarcopenic
ge10486,Gene,TAM
ge8389,Gene,HuRKLF2
ge10182,Gene,CPA3
ch5558,Chemical,tofacitinib
ge20289,Gene,CRT
di3624,Disease,GCT
ge9048,Gene,P2RX1
di9845,Disease,DS
di731,Disease,FH
ch2115,Chemical,Apatinib
di9672,Disease,Adenocarcinomas
di12563,Disease,PMGCT
ch5747,Chemical,PUFAs
ge14948,Gene,CAPLINC
di3319,Disease,IRR
ge5997,Gene,tissueNGS
di15276,Disease,FHS
ch5290,Chemical,penicilazaphilones
ge15180,Gene,P4HB
di5861,Disease,MDAs
ge15664,Gene,TCRs
di4154,Disease,CUP
ge11002,Gene,NFkappaBassociated
ge5685,Gene,Notch1
ch4092,Chemical,Methotrexate
di597,Disease,immunity
di5455,Disease,abscess
ge19371,Gene,EVPDL1
di13272,Disease,sleep
ch4551,Chemical,Oestrogen
di14661,Disease,PTX
ge9581,Gene,GJB2
ge6106,Gene,HMGB1high
ge16654,Gene,NQO1
ge14240,Gene,LGAS8AS1mediated
ch874,Chemical,corylin
ge2432,Gene,lncRNA
ge19878,Gene,EGFREpCAM
ch5276,Chemical,Dopamine
ch562,Chemical,sorafenibD3
ge19500,Gene,SpermidineSpermineN1Acetyltransferase1
ch2875,Chemical,Rubpy2phen
di14615,Disease,RAB
ch4264,Chemical,ZINC000004098458
ch1502,Chemical,CPC
di1377,Disease,TAP
ge20787,Gene,pAKTAKT
ge285,Gene,PECAM1thrombus
ge17676,Gene,COL10A1
ge16427,Gene,wnt5a
ge10633,Gene,EGFRKRASALK
ch5161,Chemical,GRP
ge20823,Gene,EP1601Y
ge7332,Gene,MbetaCD
ge2704,Gene,IFs
ge12436,Gene,Circ0060937
ge20522,Gene,EDSGs
ge8792,Gene,hPCL3L
ch4180,Chemical,pafolacianine
ge692,Gene,H3K3me3
ge1628,Gene,TNFRSF13B
di5466,Disease,Endotoxemia
ge15536,Gene,CD4PD1
ge20178,Gene,AST
ge6999,Gene,CXCR
ge15773,Gene,CDKN2C
ge10117,Gene,NAFc
ge15084,Gene,CD276Targeted
ge9645,Gene,MCT1MCT4
ch2653,Chemical,phenformin
ge14282,Gene,Gef
di6420,Disease,mR
di14583,Disease,coagulation
di463,Disease,AMR
ge11504,Gene,atg7
ge12674,Gene,carboxylesterase
ch1387,Chemical,polysarcosine
ch4177,Chemical,hsacirc0008003
ch5578,Chemical,scoparone
ge13716,Gene,MiR30c
ge20086,Gene,antip53
ge10356,Gene,P70S6K
ge20955,Gene,fibroin
ge18479,Gene,programmed
ge6484,Gene,ITGA8
ge8535,Gene,antiNR2ab
ge3359,Gene,circRACGAP1depleted
ge13855,Gene,NTS
ch592,Chemical,anthraquinones
ge16879,Gene,OncoLnc
ge20265,Gene,CD4FoxP3
ge18124,Gene,UCP4
ge15866,Gene,KDM6Aa
ge20407,Gene,microRNA175p
ch2109,Chemical,taurine
ge770,Gene,hsamiR5565p
ge9176,Gene,HSA
ge6386,Gene,MYCassociated
ge8647,Gene,sestrin1
ge5294,Gene,AHPDRI12
di5824,Disease,UCEC
ch2463,Chemical,maltose
ge3935,Gene,PI3KAKTERK12P70S6K
ge19803,Gene,beta2integrin
di15387,Disease,OSAHS
ge20815,Gene,PTPN11mutated
ge20695,Gene,HMGB1positive
ge8572,Gene,ACOT7
ge17020,Gene,fibrin
di3638,Disease,histological
ch2197,Chemical,indolechalcone
ge7378,Gene,IH
ge12127,Gene,RAD
ge6632,Gene,JWAAMPKNEDD4LEGFR
ch4431,Chemical,seliciclib
ge4679,Gene,CHC
ge10842,Gene,KRASG12C
ch5051,Chemical,amphiboles
ge12869,Gene,miR3423p
ge20070,Gene,CLEC2
ch1108,Chemical,sufentanildexmedetomidine
ge16576,Gene,MUC5AC
ge7575,Gene,FHL1
ch856,Chemical,Lysophosphatidylglycerol
ch2166,Chemical,HsamiR5035p
ge15694,Gene,FAResLps
ge16592,Gene,IL4I1
di12526,Disease,cancerpromoting
ge3995,Gene,CDSC
ch2983,Chemical,dorsomorphin
ge5618,Gene,Spautin1
ge7179,Gene,CD9
di215,Disease,PSCC
ge9540,Gene,SMARCA5
ge8845,Gene,CysLT1
ch5850,Chemical,befotertinib
ch3684,Chemical,GFTN
ge8141,Gene,MEF2D
di12910,Disease,SMC
di6042,Disease,SCNEC
ch3613,Chemical,Isoflavone
ge6049,Gene,FURIN
ge13047,Gene,iDomains
ge8323,Gene,miR6255pNFAT5
ch1921,Chemical,organodiselenide
ch4290,Chemical,AZD2811induced
ge14772,Gene,EHE
ge13501,Gene,RAD51C
di7227,Disease,DMFS
ge14885,Gene,KRASpositive
ch4830,Chemical,LAM
di13282,Disease,LPADC
ch3830,Chemical,Doxorubicin
ch2238,Chemical,lanthanidebased
ch2373,Chemical,norepinephrine
ch2619,Chemical,Haematoxylineosin
di13869,Disease,AT
ch679,Chemical,gefitinibinduced
ch486,Chemical,terpenes
ge13490,Gene,activin
ge6018,Gene,STAT3CD47SIRPalpha
ge19823,Gene,DDR1
ge14405,Gene,Tryptase
ge19310,Gene,TRMlike
ge4889,Gene,CCL2
ge1081,Gene,KrasG12DP53ff
ge11623,Gene,miR1055pGIMAP6
ch4409,Chemical,PIPACCD
di10444,Disease,AGMs
ch4869,Chemical,CPO
ch4492,Chemical,epinephrine
ch2885,Chemical,DIO2TH
ge6603,Gene,SPC
di15642,Disease,hemoptysis
ch652,Chemical,thiosemicarbazones
ge15396,Gene,ADPGKAS1
ge13913,Gene,pIkappaBalpha
di15295,Disease,EIMs
ge4832,Gene,AFFL
ch1165,Chemical,52017122019
ge10233,Gene,CD103PDL1
ch4625,Chemical,avidin
ge17768,Gene,EGFRtargeted
ch3197,Chemical,astragaloside
ge4989,Gene,AIMP2DX2
ch425,Chemical,hsacirc0041150
ge11823,Gene,LERN
ge5076,Gene,MNS1
ge3436,Gene,albuminmodified
ch2281,Chemical,senicapoc
di4887,Disease,cancerrelated
ge5438,Gene,ALKm
ge20020,Gene,SIRT5
ge20742,Gene,microRNA1915p
ge6237,Gene,METTl14
ge12683,Gene,miR1242
ge2168,Gene,mutKRAS
ge10433,Gene,JNKJUNIL8
ch603,Chemical,FDGavid
ge17628,Gene,APN
ge20329,Gene,JAML
di13421,Disease,carcinoid
ge5907,Gene,TAN
di11480,Disease,highcost
ge10353,Gene,TIM3TgCC1KO
ge9734,Gene,CircCSPP1
ch4798,Chemical,SnitrosoNacetylpenicillamine
ge3242,Gene,CypA
ch4486,Chemical,ATZBEV
ge10488,Gene,MYH6
ge15827,Gene,ZEB1dependent
ge12583,Gene,CGPTTF
ch308,Chemical,O2
ge11763,Gene,HACD44
ge14774,Gene,circHMGA2miR3313pHMGA2
ge15416,Gene,APG
ch2682,Chemical,erlotinibgrafted
ge18223,Gene,checkpoint
ge11843,Gene,circ0007385
ch2948,Chemical,betaElemene
di14126,Disease,pancytopenia
ge19632,Gene,ASCC3
ge12710,Gene,GNF362
ch2136,Chemical,68Ge
di10318,Disease,adenopathies
ch2498,Chemical,circ0000190
ch5597,Chemical,sulforhodamineB
ge979,Gene,CB2knockout
ge1206,Gene,TNBC
ge16257,Gene,YinYang
ge7602,Gene,Ras
ge849,Gene,HNRNPA2B1mediated
ge15411,Gene,hsacirc0075048
ge14896,Gene,Cadps2
di12354,Disease,MPLCs
ch4364,Chemical,trametinib
di1743,Disease,PFO
ch1949,Chemical,18FFLT
ge16814,Gene,ProGRP
ge20861,Gene,POU5F1
ch736,Chemical,TCM
ge17552,Gene,GPX4
di10790,Disease,SMP
ge15500,Gene,caspase3GSDME
ch2813,Chemical,bazedoxifene
ge13504,Gene,xCTGPX4
di10967,Disease,postpandemic
ge5883,Gene,HER3
ge8276,Gene,TPS
ge9440,Gene,antiCD63induced
ge573,Gene,CBX5
ge1576,Gene,cPLCO
ge1599,Gene,HIF1alphaHSP70
ch5926,Chemical,GSE203360
ge619,Gene,KLF1
ge19838,Gene,Smad3
ge9577,Gene,Hsp70stub1Foxp3
ge10480,Gene,EGFRERK12
di7114,Disease,frailty
ge5265,Gene,MAGs
di7325,Disease,AMOY
di11997,Disease,VHA
ch730,Chemical,In
ge11999,Gene,H2BY37
di9633,Disease,MFLA
ge3161,Gene,22C3288
ge1134,Gene,NPMALK
ge3310,Gene,GPR124
ch3450,Chemical,FITC
ge13369,Gene,CK20TTF1
ge9040,Gene,MTHFD2
ge2292,Gene,DNaseseq
ge7946,Gene,miR2023p
ch5636,Chemical,FAPI
di10688,Disease,cSCLC
di5522,Disease,Usual
ge20467,Gene,ERK
ge1675,Gene,LUAD
ge4544,Gene,KEGG
ge18669,Gene,Osteopontin
ge20816,Gene,RUNX2galectin3
ch260,Chemical,PTXresistant
di1125,Disease,allnatural
ge7963,Gene,ERalpharegulated
ge1497,Gene,H3K4me3related
ge20972,Gene,IFNgammamediated
di11900,Disease,Threeyear
ch2069,Chemical,ZEB
ch5728,Chemical,VAL
ge6127,Gene,CCL4
ge6839,Gene,hepcidin
ch1486,Chemical,lorlatinib
ch2808,Chemical,DTP
ge9850,Gene,p53Rb
di7558,Disease,LR
ge21248,Gene,NF
ge2253,Gene,DEX
ge20873,Gene,S2BvsRNAORF1a5p
ge16327,Gene,ALKG1202R
ch3911,Chemical,hexane
ge6067,Gene,MNX1AS1was
ch114,Chemical,dacomitinib
ge9575,Gene,CMTM6
ch1184,Chemical,S410
ge14236,Gene,PDL1positive
ge6859,Gene,SBS6
ge18902,Gene,A20and
ge20542,Gene,cadm1a
ge18767,Gene,Cip2a
ge13430,Gene,SFTPC
ge19338,Gene,pJAK
ge9716,Gene,siG6PD
ge8277,Gene,DTPlike
ge19544,Gene,FoxO
ge10355,Gene,NKG2DLdependent
ch1704,Chemical,123IMAPi
di2941,Disease,TFS
ch3469,Chemical,Tamra
ge15529,Gene,MAP3K8
di5587,Disease,panadenocarcinoma
ge3941,Gene,AMPKdependent
ge14320,Gene,CAFdriven
ge12193,Gene,CCL25
di5123,Disease,WMH
ch2726,Chemical,citrate
ge13807,Gene,ATG5
ge3850,Gene,CroMet5A
ch4832,Chemical,pyridine
di5081,Disease,LPC
ch3018,Chemical,5Methylcytosine
di15220,Disease,pT2a
ch1341,Chemical,acarbose
ge7267,Gene,DUS2L
ge1195,Gene,Ptgs2
ge4993,Gene,MPS1
di15004,Disease,Epilepsy
ge13076,Gene,AKT3
ge2026,Gene,CDKN2A
ch4707,Chemical,Nedaplatin
di14925,Disease,enlargement
di3670,Disease,neoplasm
ge8296,Gene,demethylase
ge7708,Gene,PHRF1knockout
ge9922,Gene,PLAAT1
ge8187,Gene,PKIs
ge16997,Gene,MLKL
di12568,Disease,nodule
ge17433,Gene,W4DCBCT
di707,Disease,Prediabetes
ge14639,Gene,calpainan
ge3792,Gene,albumin
ge16322,Gene,Axl
ch351,Chemical,THPP
ch5451,Chemical,CYFRA211
ge15140,Gene,EGFRNotch
ge18888,Gene,AktGSK3betabetacatenin
ge14760,Gene,p21activated
di13361,Disease,ILDLC
ge16633,Gene,BRAFmutant
ge10112,Gene,netrin4
ge1276,Gene,circSH3PXD2Aoverexpressing
ge5172,Gene,LINC02345
ch2697,Chemical,RAYZ10001La
ge2171,Gene,interleukin12
ge12935,Gene,Circ16601
ge15260,Gene,aminotransferase
ge20193,Gene,synapsin1
ge20886,Gene,DLGAP1AS2
ch538,Chemical,MeOH
ge5057,Gene,GMDSCs
di5019,Disease,MDA
ge17699,Gene,alpha1
ge2194,Gene,A20
ch4005,Chemical,LINC01123
ge10840,Gene,microRNA182Interleukin8
di4645,Disease,APA
ch1642,Chemical,Mocetinostat
di14856,Disease,infectioninflammation
ch4341,Chemical,SB225002
di2255,Disease,hemodialysis
ge6877,Gene,hGEmL
ge4289,Gene,ITGB1mediated
ge8778,Gene,CMYC
di10678,Disease,tumorintrinsic
ge2599,Gene,STAT5a
ge20761,Gene,MT2A
ge7483,Gene,hsacirc0008285
ge8088,Gene,SNORA9
ge5706,Gene,HAX1
ch3093,Chemical,Nivoipi
ge10235,Gene,H3K27me3low
di4181,Disease,CRRS
ch2529,Chemical,phosphoglycerate
ch3964,Chemical,EPCIBP
ge14235,Gene,SODD
ge20555,Gene,PSMG4
ge13970,Gene,IME
di10980,Disease,PVs
ge6457,Gene,CA5A
di1914,Disease,insufficiency
ch2884,Chemical,3OHBaP
ge553,Gene,COTL1
ge3129,Gene,FDR
ge19200,Gene,CircGUCY1A2
ge10264,Gene,AS
ge11760,Gene,5
ge2915,Gene,PDZ
ge20462,Gene,miR657dickkopf
ge6828,Gene,AHNAK2
di14962,Disease,VFI
ch1878,Chemical,Camptothecin
di10257,Disease,adenocarcinomic
ge17381,Gene,long
ch1558,Chemical,N2
ge5457,Gene,MEN1regulated
di5734,Disease,DED
di15608,Disease,MDS
ch4629,Chemical,GSHtrigger
ch2068,Chemical,gemcitabineresistant
ch1738,Chemical,BMS754807
ge7625,Gene,HADb
ge15018,Gene,CD21
ge16701,Gene,Circ0079530
di5932,Disease,FN
di7202,Disease,MAD
ge6407,Gene,fulllength
ch2163,Chemical,niraparib
ge6837,Gene,VEGFB
di11994,Disease,lymphangioleiomyomatosis
ge9798,Gene,miR51953pPSAT1
ge18199,Gene,Mfn2
ge15033,Gene,EGFRwt
ge6177,Gene,CYP3A4
di8162,Disease,mycobacteria
ge11517,Gene,ADRM1
ch4640,Chemical,mitotane
di10114,Disease,FLASHPT
ch4952,Chemical,ropivacaine1
ch5816,Chemical,paclitaxelbased
di7411,Disease,PORT
ge15055,Gene,ICAM1
ch2601,Chemical,LAA
ch5433,Chemical,brazilin
di3949,Disease,NETosis
di5150,Disease,QBD
ge13662,Gene,SFTA2
ch5010,Chemical,tyrosine1045
ge15442,Gene,ICAM12
di802,Disease,gastroenteropancreaticNET
ge17599,Gene,ESR1TAFs
ge8584,Gene,BRAFdriven
di8166,Disease,DSF
ge2232,Gene,plastin2
ge20226,Gene,hsamiR450a13p
ge10952,Gene,EMTassociated
di3735,Disease,CDT
ge9642,Gene,C1qHA
ch4420,Chemical,Fatom
ge3547,Gene,TMBH
ge6735,Gene,perforin
ge2446,Gene,CD8Treg
ge1601,Gene,LITATS1
ge791,Gene,betatubulin
ge10150,Gene,ROS1ALK
ge14473,Gene,RFLNA
ge8860,Gene,CD33
ch5337,Chemical,osimertinibd3
ge20568,Gene,CCDC6RET
ge10453,Gene,Plt0
ge9770,Gene,Col13a1expressing
di5144,Disease,ARID1AKD
ch3659,Chemical,pirfenidone
di10940,Disease,RW
ge5101,Gene,hsamiR301a3p
ge15103,Gene,alpha4beta7CD4
ge19359,Gene,MyoF
ge17959,Gene,NSD1and
ge4188,Gene,CirccMras
ge10039,Gene,PAQRs
di9998,Disease,CeVD
di8142,Disease,PRV
ge10478,Gene,MSKCC
ge12046,Gene,NOX5
ge6155,Gene,ICsig
ge6232,Gene,Trp53R172H
ge17474,Gene,miR3153
ch2786,Chemical,bisphosphonate
ge19039,Gene,alphavbeta3ERK12
ge10799,Gene,CSEinduced
ge831,Gene,CSTF3
ch5117,Chemical,Phthalate
ge12552,Gene,Lin28abased
ge19772,Gene,KRASV12
di606,Disease,TTR
ge20207,Gene,cg14286732
ge9277,Gene,CAPTs
ch3496,Chemical,inositol
di139,Disease,immunerelated
ch1159,Chemical,Trp53
ge14314,Gene,cg20389709
ge299,Gene,KRASG12Dinduced
ch3164,Chemical,Adagrasib
ge2457,Gene,HSPA1B
ge5240,Gene,NF2
ge6480,Gene,KRASG12CSHP2
ge16863,Gene,Rab8A
ge9049,Gene,FasFasL
ch998,Chemical,sodiumglucose
di6822,Disease,neuropathic
ge19054,Gene,IPF
di13920,Disease,IASLC
ge14919,Gene,CAGE
ge10206,Gene,EGFRTLinduced
di3781,Disease,EGFRM
ge4926,Gene,HIF2A
ge8975,Gene,CDCP1
ge3600,Gene,Bal2BAX
di8106,Disease,HNACC
di10910,Disease,Sarcomatoid
di5409,Disease,NHAIAN
ch2748,Chemical,ICBP112
ge6800,Gene,G12C
ch781,Chemical,cyanide
ge6235,Gene,Anaplastic
ge4808,Gene,miR496TRIM59
di5854,Disease,AMS
ge20493,Gene,ARID1A
ge9543,Gene,haemoglobin
ge14747,Gene,FSIP1
ge21185,Gene,mTORC1S6K
ge18052,Gene,G4s
di10825,Disease,nonCOPD
ch2834,Chemical,MTS
ch258,Chemical,sinomeninemediated
ge10567,Gene,ABCC8
ge8599,Gene,APGOMT
ge8571,Gene,FDH
di15566,Disease,PML
ge19778,Gene,Ins145P3kinase
ge17272,Gene,m6AYTHDF2dependent
ge12897,Gene,Ist1
ge1783,Gene,miR9425p
ge15221,Gene,EGFRATKERKp21
ge17771,Gene,CaspaseGasderminAKT
ge20685,Gene,TIM
ge6510,Gene,BRAFMutated
ge19328,Gene,PDL1dependent
ge20151,Gene,Api
ge6240,Gene,ADAR1
ge10106,Gene,PPDtreated
